stress_level,method,metric,mean,ci95,n
0.0,raw_depth_policy,planning_regret,0.8801465914679275,0.0016122609335339605,10
0.0,raw_depth_policy,probe_cost,0.0015064224774713332,0.0004478289236681279,10
0.0,raw_depth_policy,probe_damage,0.0030555555555555553,0.0013336110821819524,10
0.0,raw_depth_policy,probe_informativeness,0.010927649352782507,0.0004952808874143928,10
0.0,raw_depth_policy,robust_utility,-1.1209938828071095,0.008516981075332494,10
0.0,raw_depth_policy,task_success,0.0001388888888888889,0.00027222222222222215,10
0.0,raw_depth_policy,useful_probe_precision,0.009769060260447557,0.0004900604286216942,10
0.0,risk_aware_action_critical_depth_probe_v5,action_critical_rmse,0.05095116419426449,0.0004837075285759862,10
0.0,risk_aware_action_critical_depth_probe_v5,calibration_error,0.11749809399042885,0.0004778983948358482,10
0.0,risk_aware_action_critical_depth_probe_v5,collision_boundary_f1,0.7990603156221885,0.001294290313094246,10
0.0,risk_aware_action_critical_depth_probe_v5,collision_rate,0.19125,0.009209626419831966,10
0.0,risk_aware_action_critical_depth_probe_v5,manipulation_failure_rate,0.00375,0.0009119331582128214,10
0.0,risk_aware_action_critical_depth_probe_v5,mechanism_utility,0.6339556501489226,0.0026544282583061663,10
0.0,risk_aware_action_critical_depth_probe_v5,occluded_region_rmse,0.061946248319980246,0.000594253166206129,10
0.0,risk_aware_action_critical_depth_probe_v5,planning_regret,0.3903055017798303,0.00837795610083515,10
0.0,risk_aware_action_critical_depth_probe_v5,probe_cost,0.028954957747054394,0.0011200539034131594,10
0.0,risk_aware_action_critical_depth_probe_v5,probe_damage,0.057222222222222216,0.006043633070088806,10
0.0,risk_aware_action_critical_depth_probe_v5,probe_informativeness,0.18582500128275364,0.007836628556390375,10
0.0,risk_aware_action_critical_depth_probe_v5,robust_utility,0.1541535382859579,0.03009831451788394,10
0.0,risk_aware_action_critical_depth_probe_v5,task_success,0.6815277777777778,0.011914711917721902,10
0.0,risk_aware_action_critical_depth_probe_v5,useful_probe_precision,0.2219077067761374,0.00851193553407238,10
