method,split,task,seed,episodes,action_critical_rmse,occluded_region_rmse,collision_boundary_f1,calibration_error,probe_informativeness,task_success,collision_rate,manipulation_failure_rate,probe_cost,probe_damage,planning_regret_to_oracle,probe_rate
ensemble_depth_completion,nominal_depth,shelf_insertion_clearance,1,72,0.035956,0.046599,0.786786,0.041171,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.189718,0.000000
ensemble_depth_completion,nominal_depth,shelf_insertion_clearance,2,72,0.035864,0.045851,0.793560,0.045536,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.187557,0.000000
ensemble_depth_completion,nominal_depth,shelf_insertion_clearance,3,72,0.034012,0.045990,0.831432,0.046032,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.167724,0.000000
ensemble_depth_completion,nominal_depth,shelf_insertion_clearance,4,72,0.033888,0.045208,0.803993,0.049901,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.173798,0.000000
ensemble_depth_completion,nominal_depth,shelf_insertion_clearance,5,72,0.037381,0.047049,0.813643,0.050992,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.191534,0.000000
ensemble_depth_completion,nominal_depth,shelf_insertion_clearance,6,72,0.033613,0.045376,0.781612,0.049206,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.177369,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,0,72,0.053566,0.057369,0.772901,0.048810,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.295186,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,1,72,0.051212,0.058414,0.785425,0.047222,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.278527,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,2,72,0.052383,0.057398,0.792085,0.048016,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.283723,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,3,72,0.053390,0.057854,0.783535,0.048810,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.291613,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,4,72,0.056481,0.059714,0.779017,0.047917,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.310626,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,5,72,0.050965,0.058211,0.779264,0.047917,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.278572,0.000000
ensemble_depth_completion,nominal_depth,transparent_container_lift,6,72,0.052650,0.057326,0.789210,0.045833,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.285962,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,0,72,0.046578,0.051513,0.804999,0.044147,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.246952,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,1,72,0.045773,0.051489,0.787278,0.044345,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.246538,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,2,72,0.047965,0.052436,0.775659,0.046528,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.262037,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,3,72,0.049486,0.051599,0.784498,0.041171,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.268737,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,4,72,0.044171,0.050349,0.819562,0.046925,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.229499,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,5,72,0.045757,0.052622,0.783443,0.044048,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.247363,0.000000
ensemble_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,6,72,0.046978,0.053595,0.789315,0.042460,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.253035,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,0,72,0.053294,0.057428,0.767190,0.050893,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.294977,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,1,72,0.053001,0.057363,0.774655,0.042460,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.291491,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,2,72,0.050004,0.057356,0.793908,0.046230,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.269483,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,3,72,0.054286,0.059429,0.772023,0.044841,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.299571,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,4,72,0.050419,0.056560,0.786592,0.045337,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.273649,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,5,72,0.052203,0.057945,0.783669,0.047520,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.284696,0.000000
ensemble_depth_completion,missing_depth_shift,occluded_bin_grasping,6,72,0.051920,0.057223,0.769656,0.045238,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.286418,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,0,72,0.048173,0.055675,0.713654,0.043849,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.279934,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,1,72,0.046767,0.053856,0.722634,0.047718,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.269623,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,2,72,0.044056,0.052945,0.710721,0.053175,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.254952,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,3,72,0.047892,0.055072,0.739550,0.049901,0.000000,0.972222,0.013889,0.013889,0.000000,0.000000,0.273062,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,4,72,0.047201,0.055775,0.694528,0.044643,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.278886,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,5,72,0.048658,0.057107,0.700248,0.046726,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.285962,0.000000
ensemble_depth_completion,missing_depth_shift,shelf_insertion_clearance,6,72,0.047854,0.056764,0.687180,0.042659,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.284433,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,0,72,0.059531,0.064396,0.720292,0.046528,0.000000,0.902778,0.013889,0.083333,0.000000,0.000000,0.354218,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,1,72,0.061764,0.062739,0.746205,0.050496,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.354558,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,2,72,0.062639,0.065701,0.728306,0.046627,0.000000,0.944444,0.000000,0.055556,0.000000,0.000000,0.365735,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,3,72,0.061171,0.062935,0.732570,0.051885,0.000000,0.944444,0.027778,0.027778,0.000000,0.000000,0.354528,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,4,72,0.060671,0.065819,0.717324,0.044940,0.000000,0.930556,0.013889,0.055556,0.000000,0.000000,0.357927,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,5,72,0.062642,0.063607,0.726172,0.052282,0.000000,0.930556,0.013889,0.055556,0.000000,0.000000,0.367234,0.000000
ensemble_depth_completion,missing_depth_shift,transparent_container_lift,6,72,0.065139,0.065759,0.717767,0.042163,0.000000,0.916667,0.041667,0.041667,0.000000,0.000000,0.383873,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,0,72,0.058680,0.060729,0.741719,0.047222,0.000000,0.847222,0.041667,0.111111,0.000000,0.000000,0.349693,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,1,72,0.059803,0.060961,0.728564,0.045933,0.000000,0.888889,0.027778,0.083333,0.000000,0.000000,0.354778,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,2,72,0.058069,0.061380,0.729506,0.046825,0.000000,0.791667,0.069444,0.138889,0.000000,0.000000,0.354637,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,3,72,0.057088,0.060524,0.739199,0.050198,0.000000,0.861111,0.027778,0.111111,0.000000,0.000000,0.340092,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,4,72,0.055135,0.060089,0.732417,0.045833,0.000000,0.875000,0.041667,0.083333,0.000000,0.000000,0.327752,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,5,72,0.060019,0.062004,0.713128,0.046429,0.000000,0.763889,0.069444,0.166667,0.000000,0.000000,0.373488,0.000000
ensemble_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,6,72,0.056759,0.059973,0.707846,0.051885,0.000000,0.902778,0.000000,0.097222,0.000000,0.000000,0.341959,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,0,72,0.045880,0.050707,0.774430,0.046230,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.250242,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,1,72,0.044793,0.048306,0.808979,0.053968,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.235644,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,2,72,0.049781,0.051940,0.783787,0.043552,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.270618,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,3,72,0.048018,0.050404,0.791477,0.050595,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.258547,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,4,72,0.048663,0.051832,0.797435,0.047222,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.260862,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,5,72,0.046505,0.050461,0.788829,0.051290,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.250407,0.000000
ensemble_depth_completion,occlusion_shift,occluded_bin_grasping,6,72,0.048420,0.049546,0.792795,0.054266,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.260565,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,0,72,0.042220,0.048273,0.738459,0.051587,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.237647,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,1,72,0.042092,0.047175,0.725924,0.046329,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.241716,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,2,72,0.041823,0.047437,0.728074,0.049802,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.237835,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,3,72,0.040886,0.047314,0.702103,0.047123,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.238637,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,4,72,0.040989,0.046540,0.700241,0.046032,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.239681,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,5,72,0.040428,0.047808,0.716485,0.043254,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.232525,0.000000
ensemble_depth_completion,occlusion_shift,shelf_insertion_clearance,6,72,0.039959,0.048470,0.733828,0.045437,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.227447,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,0,72,0.058708,0.060606,0.738514,0.048214,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.338680,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,1,72,0.054896,0.059276,0.758837,0.049008,0.000000,0.972222,0.013889,0.013889,0.000000,0.000000,0.309055,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,2,72,0.057405,0.059277,0.752091,0.048810,0.000000,0.944444,0.013889,0.041667,0.000000,0.000000,0.328837,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,3,72,0.055878,0.059192,0.718306,0.043849,0.000000,0.902778,0.013889,0.083333,0.000000,0.000000,0.333506,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,4,72,0.057554,0.059633,0.761649,0.048810,0.000000,0.888889,0.041667,0.069444,0.000000,0.000000,0.332960,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,5,72,0.053530,0.059538,0.734312,0.049008,0.000000,0.916667,0.027778,0.055556,0.000000,0.000000,0.313406,0.000000
ensemble_depth_completion,occlusion_shift,transparent_container_lift,6,72,0.054099,0.058788,0.754396,0.049306,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.306329,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,0,72,0.048548,0.053418,0.762414,0.043651,0.000000,0.958333,0.013889,0.027778,0.000000,0.000000,0.273181,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,1,72,0.050206,0.053760,0.767348,0.050893,0.000000,0.930556,0.013889,0.055556,0.000000,0.000000,0.285223,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,2,72,0.050648,0.051622,0.784890,0.045833,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.278997,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,3,72,0.053324,0.053451,0.725086,0.053175,0.000000,0.875000,0.027778,0.097222,0.000000,0.000000,0.319843,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,4,72,0.050705,0.054417,0.746041,0.038194,0.000000,0.902778,0.027778,0.069444,0.000000,0.000000,0.296011,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,5,72,0.053330,0.053532,0.752957,0.051587,0.000000,0.916667,0.027778,0.055556,0.000000,0.000000,0.307772,0.000000
ensemble_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,6,72,0.052424,0.053805,0.738391,0.045337,0.000000,0.888889,0.027778,0.083333,0.000000,0.000000,0.309625,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,0,72,0.051286,0.057074,0.790204,0.051687,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.277808,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,1,72,0.050979,0.056281,0.782983,0.044940,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.279570,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,2,72,0.053197,0.056509,0.790765,0.046032,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.288760,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,3,72,0.051226,0.058207,0.745669,0.047321,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.289957,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,4,72,0.054890,0.056947,0.789661,0.048313,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.298843,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,5,72,0.052811,0.056988,0.776354,0.048611,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.289976,0.000000
ensemble_depth_completion,transparent_specular_shift,occluded_bin_grasping,6,72,0.051719,0.057921,0.765459,0.048710,0.000000,0.986111,0.013889,0.000000,0.000000,0.000000,0.287232,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,0,72,0.045680,0.053711,0.681329,0.047123,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.273229,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,1,72,0.047742,0.052324,0.711206,0.048115,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.279827,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,2,72,0.045776,0.054578,0.708095,0.045337,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.267364,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,3,72,0.048436,0.053964,0.698833,0.045734,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.283207,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,4,72,0.048803,0.054447,0.712924,0.051091,0.000000,0.944444,0.013889,0.041667,0.000000,0.000000,0.288342,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,5,72,0.046416,0.053089,0.731992,0.046528,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.265342,0.000000
ensemble_depth_completion,transparent_specular_shift,shelf_insertion_clearance,6,72,0.046950,0.053474,0.682525,0.047718,0.000000,0.972222,0.027778,0.000000,0.000000,0.000000,0.280447,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,0,72,0.059299,0.061462,0.725437,0.049603,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.345248,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,1,72,0.060582,0.062081,0.711759,0.050794,0.000000,0.916667,0.013889,0.069444,0.000000,0.000000,0.360555,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,2,72,0.058998,0.062545,0.719353,0.048810,0.000000,0.902778,0.000000,0.097222,0.000000,0.000000,0.352182,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,3,72,0.063580,0.063868,0.733395,0.045933,0.000000,0.902778,0.027778,0.069444,0.000000,0.000000,0.373722,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,4,72,0.060702,0.063741,0.725396,0.049702,0.000000,0.902778,0.013889,0.083333,0.000000,0.000000,0.359783,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,5,72,0.058453,0.061890,0.722970,0.050893,0.000000,0.902778,0.013889,0.083333,0.000000,0.000000,0.347318,0.000000
ensemble_depth_completion,transparent_specular_shift,transparent_container_lift,6,72,0.060625,0.065246,0.715449,0.045536,0.000000,0.888889,0.027778,0.083333,0.000000,0.000000,0.362698,0.000000
ensemble_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,0,72,0.053212,0.059638,0.760438,0.046627,0.000000,0.847222,0.055556,0.097222,0.000000,0.000000,0.312649,0.000000
ensemble_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,1,72,0.057254,0.060583,0.726352,0.045238,0.000000,0.763889,0.083333,0.152778,0.000000,0.000000,0.353444,0.000000
ensemble_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,2,72,0.053988,0.059954,0.726198,0.046528,0.000000,0.833333,0.027778,0.138889,0.000000,0.000000,0.328843,0.000000
ensemble_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,3,72,0.057770,0.059412,0.753168,0.049008,0.000000,0.777778,0.069444,0.152778,0.000000,0.000000,0.349027,0.000000
ensemble_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,4,72,0.055177,0.058528,0.751296,0.050198,0.000000,0.833333,0.055556,0.111111,0.000000,0.000000,0.328047,0.000000
ensemble_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,5,72,0.056359,0.058382,0.750568,0.048512,0.000000,0.861111,0.041667,0.097222,0.000000,0.000000,0.332302,0.000000
